;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
ACHIEVEMENTS/achievement_34_desc;Build 50 Morphium Towers.;Wybuduj 50 Wież Morphium;Постройте 50 морфиумных башен.;Construisez 50 tours à morphium.;Errichte 50 Morphium-Türme.;Construye 50 torres de morphium.;Construa 50 Torres de Morphium.;建造50座形变液塔。;モルフィウムタワーを50個建設する。;모르피움 타워 50개를 건설하세요.
ACHIEVEMENTS/achievement_34_name;Mighty Morphin' Tower Rangers;Mighty Morphin' Tower Rangers;Нужно больше морфиумных башен;Plus d'une tour dans sa base;Mighty Morphin’ Tower Rangers;Comando de todepoderosas torres de morphium;Tower Rangers Têm a Força;强大的形变液塔游骑兵;モルフの巨塔を統べし者;위대한 모르핀 타워 레인저
ACHIEVEMENTS/achievement_35_desc;Transfer 5000 of any liquid through compressor/decompressor.;Prześlij 5000 jednostek dowolnego płynu używając kompresorów I dekompresorów.;Пропустите 5000 единиц любой жидкости через компрессор/декомпрессор.;Transférez 5 000 unités de n'importe quel liquide dans le compresseur/décompresseur.;Übertrage 5000 Einheiten einer Flüssigkeit per Kompressor/Dekompressor.;Transfiere 5000 de cualquier líquido a través de un compresor/descompresor.;Transfira 5000 de qualquer líquido através de compressores/descompressores.;通过压缩机/解压器转移5000任何液体。;圧縮設備か減圧設備を使用して液体を5000単位運搬する。;액체 5000을 압축기/감압기를 통해 운송하세요.
ACHIEVEMENTS/achievement_35_name;No Water? No Problem!;Nie ma wody na pustyni;Нет воды? Нет проблем!;Pas d'eau ? Pas de problème !;Kein Wasser? Kein Problem!;¿No hay agua? ¡No pasa nada!;Sem Água? Sem Problema!;没有水？没问题!;水がない？心配ご無用！;노 워터? 노 프라블럼!
ACHIEVEMENTS/achievement_36_desc;Finish survival or story on metallic biome.;Ukończ tryb przetrwania lub kampanię w Metalicznej Dolinie.;Пройдите металлический биом на сложности «выживание» или «сюжет».;Terminez le mode survie ou la campagne dans le biome métallique.;Schließe Überleben oder Geschichte im Metallbiom ab.;Termina la supervivencia o la historia en un bioma metálico.;Conclua o modo Sobrevivência ou História no bioma metálico.;在合金生物群落完成生存或故事模式。;金属質のバイオームでのサバイバルもしくはストーリーを完了する。;금속 생물군계에서 서바이벌 또는 스토리를 마치세요.
ACHIEVEMENTS/achievement_36_name;Death Metal;Death Metal;Дэт-метал;Death metal;Death Metal;Metal mortal;Metal Pesado;死亡金属;デス・メタル;데스 메탈
biomes/acid/acid.biome;Acidic Plains;Kwasowa Równina;Кислотные поля;Plaines acides;Säurehaltige Ebenen;Llanuras ácidas;Planícies Ácidas;酸性平原;酸性の平原;산성 지대
biomes/desert/desert.biome;Radioactive Desert;Radioaktywna Pustynia;Радиоактивная пустыня;Désert radioactif;Radioaktive Wüste;Desierto radiactivo;Deserto Radioativo;放射性沙漠;放射性の砂漠;방사능 사막
biomes/jungle/jungle.biome;Tropical Zone;Strefa Tropikalna;Тропическая зона;Zone tropicale;Tropische Zone;Zona tropical;Zona Tropical;热带地区;熱帯;열대 지대
biomes/magma/magma.biome;Volcanic Area;Obszar Wulkaniczny;Вулканическая область;Zone volcanique;Vulkangebiet;Área volcánica;Área Vulcânica;火山地区;火山帯;화산 지대
biomes/metallic/metallic.biome;Metallic Valley;Metaliczna Dolina;Железная долина;Vallée métallique;Metalltal;Valle metálico;Vale Metálico;合金峡谷;鋼鉄の谷;금속 계곡
BUTTON_about;About;O grze;Об игре;À propos de ce jeu;Info;Resumen;Sobre;简介;権利表記;게임 정보
BUTTON_achievements;Achievements;Osiągnięcia;Достижения;Succès;Errungenschaften;Logros;Conquistas;成就;達成記録;업적
BUTTON_back;Back;Wstecz;Назад;Retour;Zurück;Atrás;Voltar;返回;戻る;뒤로가기
BUTTON_back_to_headquarters;Return to Headquarters;Powrót do Kwatery Gł.;Вернуться в штаб;Retour au QG;Zurück zum HQ;Volver a Cuartel Gen.;Retorne ao Quartel;返回总部;HQに戻る;본부로 돌아가기
BUTTON_buy_now;Buy Now;Kup Teraz;Купи Сейчас;Achetez Maintenant;Sofort Kaufen;Comprar Ahora;Compre;购买正式游戏;今すぐ購入する;지금 사십시오
BUTTON_cancel;Cancel;Anuluj;Отмена;Annuler;Abbrechen;Cancelar;Cancelar;取消;キャンセル;취소
BUTTON_change_user_profile;Change User Profile;Zmień profil użytkownika;Сменить профиль;Changer de profil;Nutzerprofil wechseln;Cambiar perfil de usuario;Trocar perfil de usuário;更改用户资料;ユーザープロファイルの変更;사용자 프로필 변경
BUTTON_confirm;Confirm;Potwierdź;Подтвердить;Confirmer;Bestätigen;Confirmar;Confirmar;确定;決定;확인
BUTTON_continue;Continue;Kontynuuj;Продолжить;Continuer;Fortsetzen;Continuar;Continuar;继续;続ける;이어하기
BUTTON_continue_story;Continue Game;Kontynuuj Grę;Продолжить игру;Reprendre la partie;Spiel fortsetzen;Continuar partida;Continuar jogo;继续游戏;コンティニュー;게임 이어하기
BUTTON_controls;Controls;Sterowanie;Управление;Commandes du jeu;Steuerung;Controles;Controles;操控设置;操作設定;조작설정
BUTTON_credits;Credits;Autorzy;Авторы;Crédits;Credits;Créditos;Créditos;制作人员;スタッフロール;크레딧
BUTTON_custom_game;Custom game;Własna gra;Пользовательская игра;Partie personnalisée;Eigenes Spiel;Juego personalizado;Customizar jogo;定制游戏;カスタムゲーム;사용자 정의 게임
BUTTON_download_content;Shop;Sklep;Магазин;Boutique;Shop;Tienda;Loja;商店;ショップ;상점
BUTTON_downloadable_content;Downloadable Content;Zawartość do pobrania;Загружаемый контент;Contenu téléchargeable;Herunterladbarer Inhalt;Contenido descargable;Conteúdo baixável;可下载内容;ダウンロードコンテンツ;DLC
BUTTON_exit_game;Exit Game;Zakończ grę;Выйти из игры;Quitter le jeu;Spiel verlassen;Salir del juego;Sair do jogo;退出游戏;ゲーム終了;게임 종료
BUTTON_game_features;Final Version Features;Zawartość Finalnej Wersji;Особенности финальной версии;Carac. finales;Features der Finalversion;Caract. versión final;Recursos da Versão Final;正式版特性;最終版の機能;최종 버전 특징
BUTTON_game_features_demo;Features;Zawartość Gry;Содержание;Contenu;Features;Contenido;Contente;内容;コンテンツ;콘텐츠
BUTTON_help_and_options;Options;Opcje;Параметры;Options;Optionen;Opciones;Opções;设置;オプション;옵션
BUTTON_how_to_play;How to Play;Jak grać;Как играть;Comment jouer;Spielanleitung;Tutorial;Como jogar;游戏攻略;遊び方;플레이 방법
BUTTON_introductory_mission;Introductory Mission;Wprowadzenie;Вводная миссия;Mission d'introduction;Einführungsmission;Misión introductoria;Missão Introdutória;教程任务;導入ミッション;도입부 임무
BUTTON_leaderboards;Leaderboards;Rankingi;Списки лидеров;Classements;Bestenliste;Clasificación;Placares de líderes;排行榜;ランキング;순위표
BUTTON_load_game;Load game;Wczytaj grę;Загрузить игру;Charger partie;Speicherstand laden;Cargar partida;Carregar jogo;加载游戏存档;セーブファイルをロード;저장 파일 불러오기
BUTTON_main_menu;Main Menu;Menu Główne;Главное меню;Menu principal;Hauptmenü;Menú principal;Menu principal;主菜单;メインメニュー;메인 메뉴
BUTTON_new_campaign;New Campaign;Nowa Kampania;Новая кампания;Nouvelle campagne;Neue Kampagne;Nueva campaña;Nova campanha;新战役;キャンペーン;신규 캠페인
BUTTON_next;Next;Dalej;Дальше;Continuer;Weiter;Siguiente;Próximo;下一页;次;다음
BUTTON_no;No;Nie;Нет;Non;Nein;No;Não;否;いいえ;아니오
BUTTON_ok;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK
BUTTON_open_rift;Open Rift;Otwórz Portal;Открыть портал;Ouvrir la faille;Rift öffnen;Abrir grieta;Abrir Fenda;打开裂缝;リフトを開く;리프트 열기
BUTTON_press_any_button;Press any button to start;Naciśnij dowolny przycisk, aby rozpocząć;Нажмите любую кнопку, чтобы начать;Appuyez sur une touche pour démarrer;Zum Starten beliebigen Taste drücken;Pulsa cualquier botón para empezar;Aperte qualquer botão para começar;按任意键开始;ボタンを押して開始;시작하려면 아무 버튼이나 누르세요.
BUTTON_previous;Previous;Wstecz;Назад;Retour;Zurück;Anterior;Anterior;前一页;前;이전
BUTTON_prologue_mission;Start Prologue;Wprowadzenie;Начать пролог;Mission d'introduction;Prolog starten;Empezar prólogo;Iniciar Prólogo;开启序章;プロローグ;프롤로그 시작
BUTTON_quick_load;Quick load;Szybkie wczytanie;Быстрая загрузка;Chargement rapide;Schnellladen;Partida rápida;Carregamento rápido;快速载入;クイックロード;빠른 불러오기
BUTTON_quick_save;Quick save;Szybki zapis;Быстрое сохранение;Sauvegarde rapide;Schnellspeichern;Guardado rápido;Salvamento rápido;快速存档;クイックセーブ;빠른 저장
BUTTON_reconstruct;Reconstruct;Rekonstruuj ;Восстановление;Reconstituer;Wiederaufbau;Reconstruir;Reconstruir;重建;再構築;복구
BUTTON_redeem;Redeem Code;Zrealizuj kod;Использовать код;Code;Code einlösen;Canjear código;Resgatar código;兑换代码;コードを利用する;리딤 코드
BUTTON_restart;Restart;Restartuj;Заново;Recommencer;Neustart;Reiniciar;Reiniciar;重启;リスタート;재시작하기
BUTTON_restore_defaults;Restore to defaults;Przywróć Domyślne;По умолчанию;Restaurer par défaut;Standardeinstellungen;Ajustes por defecto;Voltar para padrão;恢复默认设置;デフォルトに戻す;초기화하기
BUTTON_resume_game;Resume Game;Wznów Grę;Продолжить игру;Reprendre la partie;Spiel fortsetzen;Continuar partida;Continuar jogo;回到游戏;ゲームに戻る;게임 재개하기
BUTTON_save_game;Save Game;Zapisz Grę;Сохранить игру;Sauvegarder le jeu;Spiel speichern;Guardar partida;Salvar Jogo;保存游戏;セーブ;게임 저장
BUTTON_send;Send;Wyślij;Отправить;Envoyer;Absenden;Enviar;Enviar;发送;送信;보내기
BUTTON_send_bugs;Send bug report;Wyślij raport o błędzie;Отправить отчет;Signaler un bug;Fehlerreport senden;Informar de un error;Enviar relat. erro;发送漏洞报告;不具合を報告;버그 리포트 보내기
BUTTON_settings;Settings;Ustawienia;Настройки;Paramètres;Einstellungen;Ajustes;Configurações;设置;設定;설정
BUTTON_start;Start;Rozpocznij;Начать;Commencer;Starten;Comenzar;Iniciar;开始;開始;시작
BUTTON_start_game;Start game;Rozpocznij Grę;Начать игру;Commencer une partie;Spiel starten;Comenzar partida;Iniciar o jogo;开始游戏;ゲーム開始;게임 시작
BUTTON_steam_page;Steam Page;Strona Steam;Страница Steam;Page Steam;Steam-Seite;Página de Steam;Página do Steam;Steam商店页面;Steamで開く;Steam 페이지
BUTTON_streaming;Streaming;Streamowanie;Стриминг;Streaming;Streaming;Streaming;Transmissão;直播;ストリーミング;스트리밍
BUTTON_survival;Survival;Tryb Przetrwania;Выживание;Survie;Überleben;Supervivencia;Sobrevivência;生存模式;サバイバル;서바이벌
BUTTON_unequip;Unequip;Zdejmij;Убрать;Retirer;Ablegen;Quitar;Desequipar;解除装备 ;装備解除;장착 해제
BUTTON_unlock_full_game;Unlock Full Game;Odblokuj pełną wersję gry;Разблокировать полную версию игры;Obtenir le jeu complet;Game vollständig freischalten;Desbloquear juego completo;Desbloquear jogo completo;解锁完整版游戏;ゲーム本編をアンロック;정식 버전 해제
BUTTON_upsell;Buy Now;Kup Teraz;Купи Сейчас;Achetez Maintenant;Sofort Kaufen;Comprar Ahora;Compre;立即购买;今すぐ購入する;지금 사십시오
BUTTON_wishlist;Wishlist Now;Dodaj do listy życzeń;В список желаний;Ajouter à la liste de souhaits;Zur Wunschliste hinzufügen;Añádelo a la lista de deseados;Adicionar à Lista de Desejos;加入心愿单;ウィッシュリストに追加;찜 목록 추가
BUTTON_yes;Yes;Tak;Да;Oui;Ja;Sí;Sim;是;はい;예
campaigns/prologue/prologue.campaign;Prologue;Prolog;Пролог;Prologue;Prolog;Prólogo;Prólogo;序章;プロローグ;프롤로그
campaigns/story/story.campaign;Campaign;Kampania;Кампания;Campagne;Kampagne;Campaña;Campanha;战役模式;キャンペーン;캠페인
campaigns/story/survival.campaign;Survival;Przetrwanie;Выживание;Survie;Überleben;Supervivencia;Sobrevivência;生存模式;サバイバル;서바이벌
campaigns/survival/acid.campaign;Acidic Plains;Kwasowa Równina;Кислотные поля;Plaines acides;Säurehaltige Ebenen;Llanuras ácidas;Planícies Ácidas;酸性平原;酸性の平原;산성 지대
campaigns/survival/desert.campaign;Radioactive Desert;Radioaktywna Pustynia;Радиоактивная пустыня;Désert radioactif;Radioaktive Wüste;Desierto radiactivo;Deserto Radioativo;放射性沙漠;放射性の砂漠;방사능 사막
campaigns/survival/jungle.campaign;Tropical Zone;Strefa Tropikalna;Тропическая зона;Zone tropicale;Tropische Zone;Zona tropical;Zona Tropical;热带地区;熱帯;열대 지대
campaigns/survival/magma.campaign;Volcanic Area;Obszar Wulkaniczny;Вулканическая область;Zone volcanique;Vulkangebiet;Área volcánica;Área Vulcânica;火山地区;火山帯;화산 지대
campaigns/survival/metallic.campaign;Metallic Valley;Metaliczna Dolina;Железная долина;Vallée métallique;Metalltal;Valle metálico;Vale Metálico;合金峡谷;鋼鉄の谷;금속 계곡
COMMON_1;1;1;1;1;1;1;1;1;1;1
COMMON_2;2;2;2;2;2;2;2;2;2;2
COMMON_3;3;3;3;3;3;3;3;3;3;3
COMMON_large;Big;Duży;Крупный;Grand;Groß;Grande;Grande;大;大;큼
COMMON_Loading;Loading...;Wczytywanie...;Загрузка...;Chargement en cours…;Lädt …;Cargando...;Carregando…;加载中……;ロード中…..;로딩 중...
