;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
gui/hud/enemy_skill_name/additional_damage_wave_physical_lvl_2;Additional Damage Wave - Physical lvl. 2;Fala Dodatkowych Obrażeń - Fizyczne poz. 2;Дополнительная волна урона - Физический урон ур. 2;Vague de dégâts supplémentaires – Physique niv. 2;Zusätzliche Schadenswelle – Physisch: St. 2;Ola de daño adicional: físico nv. 2;Onda de Dano Adicional - Físico nv. 2;附加伤害波 - 物理 等级2;追加のダメージウェーブ - 物理LV2;추가 피해 웨이브 - 물리 레벨 2
gui/hud/enemy_skill_name/additional_damage_wave_physical_lvl_3;Additional Damage Wave - Physical lvl. 3;Fala Dodatkowych Obrażeń - Fizyczne poz. 3;Дополнительная волна урона - Физический урон ур. 3;Vague de dégâts supplémentaires – Physique niv. 3;Zusätzliche Schadenswelle – Physisch: St. 3;Ola de daño adicional: físico nv. 3;Onda de Dano Adicional - Físico nv. 3;附加伤害波 - 物理 等级3;追加のダメージウェーブ - 物理LV3;추가 피해 웨이브 - 물리 레벨 3
gui/hud/enemy_skill_name/additional_damage_wave_physical_lvl_4;Additional Damage Wave - Physical lvl. 4;Fala Dodatkowych Obrażeń - Fizyczne poz. 4;Дополнительная волна урона - Физический урон ур. 4;Vague de dégâts supplémentaires – Physique niv. 4;Zusätzliche Schadenswelle – Physisch: St. 4;Ola de daño adicional: físico nv. 4;Onda de Dano Adicional - Físico nv. 4;附加伤害波 - 物理 等级4;追加のダメージウェーブ - 物理LV4;추가 피해 웨이브 - 물리 레벨 4
gui/hud/enemy_skill_name/aura_damage_acid;Damage Aura - Acid lvl. 1;Aura Obrażeń - Kwas poz. 1;Аура урона - кислота ур. 1;Aura destructrice : Acide niv. 1;Schadensaura – Säure lvl. 1;Aura de daño por ácido - niv. 1;Aura de Dano – Ácido nv. 1;伤害光环 - 酸性 级1;ダメージオーラ - 酸レベル1;피해 오라 - 산성레벨 1
gui/hud/enemy_skill_name/aura_damage_acid_lvl_2;Damage Aura - Acid lvl. 2;Aura Obrażeń - Kwas poz. 2;Аура урона - кислота ур. 2;Aura destructrice : Acide niv. 2;Schadensaura – Säure lvl. 2;Aura de daño por ácido - niv. 2;Aura de Dano – Ácido nv. 2;伤害光环 - 酸性 级2;ダメージオーラ - 酸レベル2;피해 오라 - 산성레벨 2
gui/hud/enemy_skill_name/aura_damage_acid_lvl_3;Damage Aura - Acid lvl. 3;Aura Obrażeń - Kwas poz. 3;Аура урона - кислота ур. 3;Aura destructrice : Acide niv. 3;Schadensaura – Säure lvl. 3;Aura de daño por ácido - niv. 3;Aura de Dano – Ácido nv. 3;伤害光环 - 酸性 级3;ダメージオーラ - 酸レベル3;피해 오라 - 산성레벨 3
gui/hud/enemy_skill_name/aura_damage_acid_lvl_4;Damage Aura - Acid lvl. 4;Aura Obrażeń - Kwas poz. 4;Аура урона - кислота ур. 4;Aura destructrice : Acide niv. 4;Schadensaura – Säure lvl. 4;Aura de daño por ácido - niv. 4;Aura de Dano – Ácido nv. 4;伤害光环 - 酸性 级4;ダメージオーラ - 酸レベル4;피해 오라 - 산성레벨 4
gui/hud/enemy_skill_name/aura_damage_cryo;Damage Aura - Cryo lvl. 1;Aura Obrażeń - Zimno poz. 1;Аура урона - холод ур. 1;Aura destructrice : Froid niv. 1;Schadensaura – Kryo lvl. 1;Aura de daño por hielo - niv. 1;Aura de Dano – Criogênico nv. 1;伤害光环 - 冷冻 级1;ダメージオーラ - 凍結レベル1;피해 오라 - 극저온벨 1
gui/hud/enemy_skill_name/aura_damage_cryo_lvl_2;Damage Aura - Cryo lvl. 2;Aura Obrażeń - Zimno poz. 2;Аура урона - холод ур. 2;Aura destructrice : Froid niv. 2;Schadensaura – Kryo lvl. 2;Aura de daño por hielo - niv. 2;Aura de Dano – Criogênico nv. 2;伤害光环 - 冷冻 级2;ダメージオーラ - 凍結レベル2;피해 오라 - 극저온벨 2
gui/hud/enemy_skill_name/aura_damage_cryo_lvl_3;Damage Aura - Cryo lvl. 3;Aura Obrażeń - Zimno poz. 3;Аура урона - холод ур. 3;Aura destructrice : Froid niv. 3;Schadensaura – Kryo lvl. 3;Aura de daño por hielo - niv. 3;Aura de Dano – Criogênico nv. 3;伤害光环 - 冷冻 级3;ダメージオーラ - 凍結レベル3;피해 오라 - 극저온벨 3
gui/hud/enemy_skill_name/aura_damage_cryo_lvl_4;Damage Aura - Cryo lvl. 4;Aura Obrażeń - Zimno poz. 4;Аура урона - холод ур. 4;Aura destructrice : Froid niv. 4;Schadensaura – Kryo lvl. 4;Aura de daño por hielo - niv. 4;Aura de Dano – Criogênico nv. 4;伤害光环 - 冷冻 级4;ダメージオーラ - 凍結レベル4;피해 오라 - 극저온벨 4
gui/hud/enemy_skill_name/aura_damage_energy;Damage Aura - Energy lvl. 1;Aura Obrażeń - Energia poz. 1;Аура урона - энергия ур. 1;Aura destructrice : Énergie niv. 1;Schadensaura – Energie lvl. 1;Aura de daño por energía - niv. 1;Aura de Dano – Energia nv. 1;伤害光环 - 能量级1;ダメージオーラ - エネルギーレベル1;피해 오라 - 에너지벨 1
gui/hud/enemy_skill_name/aura_damage_energy_lvl_2;Damage Aura - Energy lvl. 2;Aura Obrażeń - Energia poz. 2;Аура урона - энергия ур. 2;Aura destructrice : Énergie niv. 2;Schadensaura – Energie lvl. 2;Aura de daño por energía - niv. 2;Aura de Dano – Energia nv. 2;伤害光环 - 能量级2;ダメージオーラ - エネルギーレベル2;피해 오라 - 에너지벨 2
gui/hud/enemy_skill_name/aura_damage_energy_lvl_3;Damage Aura - Energy lvl. 3;Aura Obrażeń - Energia poz. 3;Аура урона - энергия ур. 3;Aura destructrice : Énergie niv. 3;Schadensaura – Energie lvl. 3;Aura de daño por energía - niv. 3;Aura de Dano – Energia nv. 3;伤害光环 - 能量级3;ダメージオーラ - エネルギーレベル3;피해 오라 - 에너지벨 3
gui/hud/enemy_skill_name/aura_damage_energy_lvl_4;Damage Aura - Energy lvl. 4;Aura Obrażeń - Energia poz. 4;Аура урона - энергия ур. 4;Aura destructrice : Énergie niv. 4;Schadensaura – Energie lvl. 4;Aura de daño por energía - niv. 4;Aura de Dano – Energia nv. 4;伤害光环 - 能量级4;ダメージオーラ - エネルギーレベル4;피해 오라 - 에너지벨 4
gui/hud/enemy_skill_name/aura_damage_fire;Damage Aura - Fire lvl. 1;Aura Obrażeń - Ogień poz. 1;Аура урона - огонь ур. 1;Aura destructrice : Feu niv. 1;Schadensaura – Feuer lvl. 1;Aura de daño por fuego - niv. 1;Aura de Dano – Fogo nv. 1;伤害光环 - 火焰级1;ダメージオーラ - 炎レベル1;피해 오라 - 화염벨 1
gui/hud/enemy_skill_name/aura_damage_fire_lvl_2;Damage Aura - Fire lvl. 2;Aura Obrażeń - Ogień poz. 2;Аура урона - огонь ур. 2;Aura destructrice : Feu niv. 2;Schadensaura – Feuer lvl. 2;Aura de daño por fuego - niv. 2;Aura de Dano – Fogo nv. 2;伤害光环 - 火焰级2;ダメージオーラ - 炎レベル2;피해 오라 - 화염벨 2
gui/hud/enemy_skill_name/aura_damage_fire_lvl_3;Damage Aura - Fire lvl. 3;Aura Obrażeń - Ogień poz. 3;Аура урона - огонь ур. 3;Aura destructrice : Feu niv. 3;Schadensaura – Feuer lvl. 3;Aura de daño por fuego - niv. 3;Aura de Dano – Fogo nv. 3;伤害光环 - 火焰级3;ダメージオーラ - 炎レベル3;피해 오라 - 화염벨 3
gui/hud/enemy_skill_name/aura_damage_fire_lvl_4;Damage Aura - Fire lvl. 4;Aura Obrażeń - Ogień poz. 4;Аура урона - огонь ур. 4;Aura destructrice : Feu niv. 4;Schadensaura – Feuer lvl. 4;Aura de daño por fuego - niv. 4;Aura de Dano – Fogo nv. 4;伤害光环 - 火焰级4;ダメージオーラ - 炎レベル4;피해 오라 - 화염벨 4
gui/hud/enemy_skill_name/aura_heal;Healing Aura - lvl. 1;Aura Leczenia poz. 1;Целебная аура ур. 1;Aura de guérison niv. 1;Heilungsaura – lvl. 1;Aura curativa - niv. 1;Aura de Cura - nv. 1;治疗光环级1;治癒オーラレベル1;치유 오라벨 1
gui/hud/enemy_skill_name/aura_heal_lvl_2;Healing Aura - lvl. 2;Aura Leczenia poz. 2;Целебная аура ур. 2;Aura de guérison niv. 2;Heilungsaura – lvl. 2;Aura curativa - niv. 2;Aura de Cura - nv. 2;治疗光环级2;治癒オーラレベル2;치유 오라벨 2
gui/hud/enemy_skill_name/aura_heal_lvl_3;Healing Aura - lvl. 3;Aura Leczenia poz. 3;Целебная аура ур. 3;Aura de guérison niv. 3;Heilungsaura – lvl. 3;Aura curativa - niv. 3;Aura de Cura - nv. 3;治疗光环级3;治癒オーラレベル3;치유 오라벨 3
gui/hud/enemy_skill_name/aura_heal_lvl_4;Healing Aura - lvl. 4;Aura Leczenia poz. 4;Целебная аура ур. 4;Aura de guérison niv. 4;Heilungsaura – lvl. 4;Aura curativa - niv. 4;Aura de Cura - nv. 4;治疗光环级4;治癒オーラレベル4;치유 오라벨 4
gui/hud/enemy_skill_name/aura_resistance;Resistance Aura - lvl. 1;Aura Odporności poz. 1;Аура сопротивления ур. 1;Aura de résistance niv. 1;Widerstandsaura – lvl. 1;Aura de resistencia - niv. 1;Aura de Resistência - nv. 1;抗性光环级1;耐性オーラレベル1;저항 오라벨 1
gui/hud/enemy_skill_name/aura_resistance_lvl_2;Resistance Aura - lvl. 2;Aura Odporności poz. 2;Аура сопротивления ур. 2;Aura de résistance niv. 2;Widerstandsaura – lvl. 2;Aura de resistencia - niv. 2;Aura de Resistência - nv. 2;抗性光环级2;耐性オーラレベル2;저항 오라벨 2
gui/hud/enemy_skill_name/aura_resistance_lvl_3;Resistance Aura - lvl. 3;Aura Odporności poz. 3;Аура сопротивления ур. 3;Aura de résistance niv. 3;Widerstandsaura – lvl. 3;Aura de resistencia - niv. 3;Aura de Resistência - nv. 3;抗性光环级3;耐性オーラレベル3;저항 오라벨 3
gui/hud/enemy_skill_name/aura_resistance_lvl_4;Resistance Aura - lvl. 4;Aura Odporności poz. 4;Аура сопротивления ур. 4;Aura de résistance niv. 4;Widerstandsaura – lvl. 4;Aura de resistencia - niv. 4;Aura de Resistência - nv. 4;抗性光环级4;耐性オーラレベル4;저항 오라벨 4
gui/hud/enemy_skill_name/bomb_cascade;Bomb Cascade - lvl. 1;Kaskada Wybuchów - poz. 1;Каскад бомб - ур. 1;Cascade de bombes – niv. 1;Bombenkaskade – St. 1;Cascada de bombas: nv. 1;Cascata de Bombas - nv. 1;炸弹连锁 - 等级1;ボムカスケード - LV1;폭탄 연쇄 - 레벨 1
gui/hud/enemy_skill_name/bomb_cascade_lvl_2;Bomb Cascade - lvl. 2;Kaskada Wybuchów - poz. 2;Каскад бомб - ур. 2;Cascade de bombes – niv. 2;Bombenkaskade – St. 2;Cascada de bombas: nv. 2;Cascata de Bombas - nv. 2;炸弹连锁 - 等级2;ボムカスケード - LV2;폭탄 연쇄 - 레벨 2
gui/hud/enemy_skill_name/bomb_cascade_lvl_3;Bomb Cascade - lvl. 3;Kaskada Wybuchów - poz. 3;Каскад бомб - ур. 3;Cascade de bombes – niv. 3;Bombenkaskade – St. 3;Cascada de bombas: nv. 3;Cascata de Bombas - nv. 3;炸弹连锁 - 等级3;ボムカスケード - LV3;폭탄 연쇄 - 레벨 3
gui/hud/enemy_skill_name/bomb_cascade_lvl_4;Bomb Cascade - lvl. 4;Kaskada Wybuchów - poz. 4;Каскад бомб - ур. 4;Cascade de bombes – niv. 4;Bombenkaskade – St. 4;Cascada de bombas: nv. 4;Cascata de Bombas - nv. 4;炸弹连锁 - 等级4;ボムカスケード - LV4;폭탄 연쇄 - 레벨 4
gui/hud/enemy_skill_name/cryo_orb;Cryo Orb - lvl. 1;Kula Mrozu - poz. 1;Крио-сфера - ур. 1;Cryorbe – niv. 1;Kryo-Kugel – St. 1;Orbe criogénico: nv. 1;Orbe Criogênico - nv. 1;冰冻球体 - 等级1;凍結オーブ - LV1;극저온 오브 - 레벨 1
gui/hud/enemy_skill_name/cryo_orb_lvl_2;Cryo Orb - lvl. 2;Kula Mrozu - poz. 2;Крио-сфера - ур. 2;Cryorbe – niv. 2;Kryo-Kugel – St. 2;Orbe criogénico: nv. 2;Orbe Criogênico - nv. 2;冰冻球体 - 等级2;凍結オーブ - LV2;극저온 오브 - 레벨 2
gui/hud/enemy_skill_name/cryo_orb_lvl_3;Cryo Orb - lvl. 3;Kula Mrozu - poz. 3;Крио-сфера - ур. 3;Cryorbe – niv. 3;Kryo-Kugel – St. 3;Orbe criogénico: nv. 3;Orbe Criogênico - nv. 3;冰冻球体 - 等级3;凍結オーブ - LV3;극저온 오브 - 레벨 3
gui/hud/enemy_skill_name/cryo_orb_lvl_4;Cryo Orb - lvl. 4;Kula Mrozu - poz. 4;Крио-сфера - ур. 4;Cryorbe – niv. 4;Kryo-Kugel – St. 4;Orbe criogénico: nv. 4;Orbe Criogênico - nv. 4;冰冻球体 - 等级4;凍結オーブ - LV4;극저온 오브 - 레벨 4
gui/hud/enemy_skill_name/drones;Drone Spawner - lvl. 1;Przywoływacz Dronów - poz. 1;Призыв дронов ур. 1;Génération de drones niv. 1;Drohnenerzeugung – lvl. 1;Generador de drones - niv. 1;Gerador de Drones - nv. 1;蜂群簇卫级1;ドローンスポーナーレベル1;드론 생성기벨 1
gui/hud/enemy_skill_name/drones_lvl_2;Drone Spawner - lvl. 2;Przywoływacz Dronów - poz. 2;Призыв дронов ур. 2;Génération de drones niv. 2;Drohnenerzeugung – lvl. 2;Generador de drones - niv. 2;Gerador de Drones - nv. 2;蜂群簇卫级2;ドローンスポーナーレベル2;드론 생성기벨 2
gui/hud/enemy_skill_name/drones_lvl_3;Drone Spawner - lvl. 3;Przywoływacz Dronów - poz. 3;Призыв дронов ур. 3;Génération de drones niv. 3;Drohnenerzeugung – lvl. 3;Generador de drones - niv. 3;Gerador de Drones - nv. 3;蜂群簇卫级3;ドローンスポーナーレベル3;드론 생성기벨 3
gui/hud/enemy_skill_name/drones_lvl_4;Drone Spawner - lvl. 4;Przywoływacz Dronów - poz. 4;Призыв дронов ур. 4;Génération de drones niv. 4;Drohnenerzeugung – lvl. 4;Generador de drones - niv. 4;Gerador de Drones - nv. 4;蜂群簇卫级4;ドローンスポーナーレベル4;드론 생성기벨 4
