;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
DIALOG/demo/ashley_survive_02;We still have some time Mr Riggs. We can set up multiple layers of walls around our base and place as many defensive towers as we can. You can also use your drill to excavate additional resources if our factories are producing them too slow.;Wciąż mamy trochę czasu, Panie Riggs. Możemy otoczyć naszą bazę kilkoma warstwami muru, oraz wybudować więcej wież obronnych. Jeśli nasze fabryki nie nadążą z produkcją surowców, to zawsze możemy użyć Twojego świdra.;Время еще есть, мистер Ригз. Можем окружить базу стенами в несколько рядов и построить побольше оборонительных башен. А еще у тебя есть бур. Можем добыть больше ресурсов, если наши заводы не справляются.;Il nous reste un peu de temps, M. Riggs. On peut construire plusieurs épaisseurs de murs autour de notre base et placer autant de tours de défense que possible. Tu peux utiliser ta foreuse pour sortir d'autres ressources si la production de nos usines est trop faible.;Uns bleibt noch ein wenig Zeit, Mr. Riggs. Wir können mehrere Mauern um unsere Basis ziehen und so viele Wachtürme platzieren wie nur möglich. Du kannst außerdem deinen Bohrer einsetzen, um weitere Rohstoffe freizulegen, falls unsere Fabriken nicht mehr hinterherkommen.;Todavía tenemos algo de tiempo, Sr. Riggs. Podemos construir varias capas de muros alrededor de nuestra base y colocar tantas torres como queramos. También podemos utilizar tu taladro para excavar recursos adicionales si nuestras fábricas no producen suficientes.;Ainda temos tempo, Sr. Riggs. Podemos fazer várias camadas de muros ao redor da base e colocar o máximo de torres defensivas possível. Você também pode usar seu perfurador para escavar mais recursos se nossas fábricas estiverem com a produção lenta.;里格斯先生，我们还有点时间，可在基地附近建造多层防御墙和防御塔，越多越好。要是觉得工厂资源生产速度太慢，你还可以用你的钻机挖掘更多资源。;まだ少し時間があるわ、ミスター・リグス。基地周りの壁を何重にしたり、防衛タワーをたくさん建てたりできる。採掘機の生産が遅すぎるなら、ドリルで資源を掘りに行ってもいいわね。;아직 시간이 좀 있어, 릭스. 기지 주변에 여러 겹으로 장벽을 두르고 방어용 타워를 최대한 많이 설치할 수 있겠네. 또, 공장에서 자원을 생산하는 속도가 너무 느리다면 드릴로 직접 채굴할 수도 있고.
DIALOG/demo/ashley_survive_03;This is it Mr Riggs. Ready your guns. Let's show them what we can do.;Już czas, Panie Riggs. Załaduj broń, pokażmy im na co nas stać.;Начинается! Мистер Ригз, готовь пушки. Покажем им, чего мы стоим.;Ça y est, M. Riggs. Prépare tes armes. Montrons-leur de quoi on est capables.;Der Moment ist gekommen, Mr. Riggs. Mach deine Waffen bereit. Zeigen wir ihnen, was wir können.;Llegó el momento, Sr. Riggs. Preparad las armas, enseñémosles lo que podemos hacer.;É isso, Sr. Riggs. Prepare suas armas. Vamos mostrar a essas criaturas do que somos capazes.;他们来了，里格斯先生。枪上膛，让他们瞧瞧我们的厉害。;ついに来たわね、ミスター・リグス。銃を準備して。私たちの底力を見せてやりましょう。;이 정도면 되겠지, 릭스. 총을 준비해. 제대로 보여주자고!
DIALOG/demo/ashley_survive_04;That was easy. I'm not sure if it's worth wasting resources on setting up any more defenses.;Łatwo było. Nie wiem czy jest sens marnować surowce na dalszą rozbudowę obrony.;Несложно. Может, пока не стоит тратить ресурсы на оборону?;C'était facile. Je pense que c'est inutile de gâcher des ressources pour installer d'autres fortifications.;Das war einfach. Ich bin mir nicht sicher, ob es die Rohstoffe wert ist, noch mehr Abwehranlagen zu errichten.;Eso ha sido fácil. No estoy segura si vale la pena gastar recursos en colocar más sistemas de defensa.;Essa foi fácil. Não sei se vale a pena gastar recursos colocando mais defesas.;他们真是不堪一击。似乎没有浪费资源加强防御的必要了。;楽勝だったわ。これ以上資源を使って、守りを固める意味はあるのかしら。;쉬웠네요. 방어 체계를 갖추느라 자원을 낭비할 필요가 있나 모르겠어요.
DIALOG/demo/ashley_survive_05;Yes, Sir!;Tak jest!;Так точно, сэр!;Oui, Monsieur !;Ja, Sir!;¡Sí, señor!;Sim, senhor!;遵命！;了解！;네, 알겠습니다!
DIALOG/demo/ashley_survive_06;Things are escalating quickly. We have to gear up before the second wave hits our walls. Let's show them who they're dealing with.;Sytuacja się rozkręca. Musimy się uzbroić przed kolejnym uderzeniem. Czas pokazać im, z kim mają do czynienia.;Здесь все горячее. Нужно усилиться, прежде чем вторая волна обрушится на наши стены. Покажем им, с кем они связались.;Les choses s'enveniment rapidement. Équipons-nous avant que la deuxième vague atteigne nos murs. Montrons-leur à qui elles ont affaire.;Die Dinge laufen sehr schnell aus dem Ruder. Wir müssen uns vorbereiten, ehe die zweite Welle unsere Mauern erreicht. Zeigen wir ihnen, mit wem sie es zu tun haben.;Las cosas se están intensificando rápidamente. Tenemos que prepararnos antes de que llegue la segunda oleada. Enseñémosles con quién están jugando.;As coisas estão ficando sérias. Temos que nos preparar antes que a segunda onda nos atinja. Vamos mostrar com quem estão lidando.;情况迅速升级。我们得在第二波攻击袭击防御墙之前武装好。让他们尝尝我们的厉害。;どんどん激しくなっていく。第二波が来るまでに準備をしておかないとね。私たちの力を見せてやりましょう。;상황이 빠르게 격해지고 있어요. 두 번째 공격을 받기 전에 장벽을 강화해야 돼요. 녀석들이 누굴 상대하고 있는지 보여주죠.
DIALOG/demo/ashley_survive_07;This attack was a lot stronger. I don't know if we can hold out much longer. Wild animals do not behave like that. They shouldn't act like a sentient army.;Ten atak był o wiele silniejszy. Nie wiem, jak długo damy radę się tu utrzymać. To nie jest typowe zachowanie dzikich zwierząt. Atakują, jakby były jedną, wielką armią.;Эта атака была намного сильнее. Не знаю, сколько мы еще продержимся. Дикие животные так себя не ведут. Почему они действуют как разумная армия?;Cette attaque était beaucoup plus puissante. Je ne sais pas si on peut les retenir beaucoup plus longtemps. Les créatures sauvages ne devraient pas se comporter comme ça et former une telle armée douée de conscience.;Dieser Angriff war sehr viel stärker. Ich weiß nicht, ob wir ihnen noch viel länger standhalten können. So verhalten sich wilde Tiere nicht. Sie sollten nicht angreifen, als wären sie eine intelligente Armee.;Este ataque ha sido bastante más fuerte. No sé si podremos aguanta mucho más. Los animales salvajes no se comportan así, no deberían actuar como un ejército.;Esse ataque foi muito mais forte. Não sei se conseguiremos segurar muito mais. Animais selvagens não se comportam assim, eles não deviam agir como um exército senciente.;这波攻击猛烈多了。我不知道我们能撑多久。这些入侵者像是有意识的军队，我们对抗的应该不是毫无思想的野兽。;かなり強烈な攻撃だったわね。あとどのくらい持ちこたえられるかしら。野生生物とは思えない、まるで意志を持った軍隊みたいだった。;이번 공격은 훨씬 강력했어요. 더 견딜 수 있을지 모르겠네요. 야생동물은 저런 식으로 똑똑하게 움직이지 않죠.
DIALOG/demo/ashley_survive_08;I'm disabling all secondary systems and diverting all power to your guns. It's either us or them.;Wyłączam wszystkie zbędne systemy, pełna moc na uzbrojenie. Albo my, albo oni.;Отключаю вспомогательные системы и перевожу всю мощность на твои пушки. Либо они, либо мы.;Je désactive tous les systèmes secondaires et dévie toute la puissance vers tes armes. Ce sera nous, ou elles.;Ich deaktiviere alle Sekundärsysteme und leite die Energie auf deine Waffen um. Das ist ein Kampf um Leben und Tod.;Estoy desactivando todos los sistemas secundarios y redirigiendo toda la potencia a tus ametralladoras. Son ellos o nosotros.;Estou desativando os sistemas secundários e redirecionando toda a potência para suas armas. Agora somos nós ou eles.;我禁用了全部辅助系统，把全部能量集聚到你的枪上。接下来，不是我们死，就是他们亡了。;予備システムを切って、全エネルギーをあなたの銃に回すわ。決戦よ。;모든 보조 시스템을 작동 해제시키고 모든 동력을 총으로 전환해드렸습니다. 이제 모 아니면 도죠.
DIALOG/demo/ashley_survive_09;There's too many of them. We're getting overrun.;Jest ich za dużo! Zaraz nas stratują!;Их слишком много. Нам не справиться.;Il y en a trop, on se fait déborder.;Es sind einfach zu viele. Wir werden überrannt.;Hay demasiados. Nos van a vencer.;Eles são muitos. Estamos sendo dominados.;他们数量太多了。我们寡不敌众。;敵が多すぎる。このままじゃ押し負ける。;수가 너무 많아요. 밀리고 있어요.
DIALOG/demo/houston_base_defenses_01;Captain Nowak, we all know your renowned scientific background, but your combat performance in the previous simulation was far from spectacular.;Kapitan Nowak, wszyscy wiemy o waszych znakomitych osiągnięciach w dziedzinie nauki, jednak skuteczność w warunkach bojowych, pokazana w poprzedniej symulacji, pozostawia wiele do życzenia.;Капитан Новак, мы уважаем ваши достижения в науке, но в бою в прошлой симуляции вы себя проявили не лучшим образом.;Capitaine Nowak, nous connaissons tous votre célèbre expérience scientifique, mais votre performance au combat lors de la précédente simulation était loin d'être exceptionnelle.;Captain Nowak, wir alle wissen, dass Sie eine prestigeträchtige Wissenschaftlerin sind, aber ihre Kampfleistung in der vorherigen Simulation war nicht gerade herausragend.;Capitana Nowak, todos sabemos que es famosa por sus antecedentes científicos, pero su rendimiento en el combate de la simulación anterior ha dejado mucho que desear.;Capitã Nowak, todos nós conhecemos seu renomado histórico científico, mas seu desempenho de combate em simulações anteriores não foi nada impressionante.;诺瓦克队长，我们只知道您是有名的科学家，但没想到您在之前的模拟作战中表现得如此出色。;キャプテン・ノヴァク。君が科学者としてすばらしい経歴を持っているのは誰もが知っているが、前回のシミュレーションでは、戦闘面は見るも無残だったな。;노와크 대위님, 과학 분야에서 저명하시다는 건 우리 모두 알고 있었지만 이전 시뮬레이션에서 보여주신 전투 성과는 놀라웠습니다.
DIALOG/demo/houston_base_defenses_02;Since you've already done this a couple of times, we've introduced some new additions to this course. We'll see what your area of expertise really is…;Ponieważ nie jest to wasza pierwsza styczność z tym ćwiczeniem, dodaliśmy kilka nowych elementów do scenariusza. Przekonamy się, w czym naprawdę jesteście specjalistką.;Поскольку это уже не первая попытка, мы решили немного расширить курс. Посмотрим, в чем вы настоящий специалист...;Puisque ce n'est pas la première fois que vous faites ça, on a introduit quelques nouveautés sur le parcours. Voyons quel est votre véritable domaine d'expertise…;Da sie diese Übung schon einige Male absolviert haben, haben wir diesem Kurs ein paar neue Herausforderungen hinzugefügt. Wir werden sehen, was ihr Spezialgebiet wirklich ist …;Como ya ha hecho esto un par de veces, hemos introducido nuevas características a esta simulación. Veamos cuál es su verdadera especialidad...;Como você já fez isso algumas vezes, implementamos algumas novidades nesta fase. Veremos qual realmente é a sua especialidade…;既然你已经有过几次经验了，我们来介绍新的内容，看看你的专长到底在哪个方面……;今回で何度目かの演習となるので、新たな要素を追加しておいた。学んできたことを見せてもらおうじゃないか……;이미 몇 번 해보셨으니, 이번 작전에서는 어떤 게 추가되었는지 알려드리겠습니다. 진짜 전문 분야가 뭔지 알 수 있겠네요…
