;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
monster_name/arachnoid_crystal_alpha;Arachnomortus Alpha;Arachnomortus Alpha;Arachnomortus Alpha;Arachnomortus Alpha;Arachnomortus Alpha;Arachnomortus Alpha;Arachnomortus Alpha;强者水晶蛛;Arachnomortus Alpha;Arachnomortus Alpha
monster_name/arachnoid_crystal_ultra;Arachnomortus Ultra;Arachnomortus Ultra;Arachnomortus Ultra;Arachnomortus Ultra;Arachnomortus Ultra;Arachnomortus Ultra;Arachnomortus Ultra;究极水晶蛛;Arachnomortus Ultra;Arachnomortus Ultra
monster_name/canoptrix_crystal;Canomortus;Canomortus;Canomortus;Canomortus;Canomortus;Canomortus;Canomortus;水晶兽;Canomortus;Canomortus
monster_name/canoptrix_crystal_alpha;Canomortus Alpha;Canomortus Alpha;Canomortus Alpha;Canomortus Alpha;Canomortus Alpha;Canomortus Alpha;Canomortus Alpha;强者水晶兽;Canomortus Alpha;Canomortus Alpha
monster_name/canoptrix_crystal_ultra;Canomortus Ultra;Canomortus Ultra;Canomortus Ultra;Canomortus Ultra;Canomortus Ultra;Canomortus Ultra;Canomortus Ultra;究极水晶兽;Canomortus Ultra;Canomortus Ultra
monster_name/crysder;Crysder;Crysder;Crysder;Crysder;Crysder;Crysder;Crysder;水晶蟹;Crysder;Crysder
monster_name/moltug_crystal;Crystug;Crystug;Crystug;Crystug;Crystug;Crystug;Crystug;水晶蜗牛;Crystug;Crystug
monster_name/moltug_crystal_alpha;Crystug Alpha;Crystug Alpha;Crystug Alpha;Crystug Alpha;Crystug Alpha;Crystug Alpha;Crystug Alpha;强者水晶蜗牛;Crystug Alpha;Crystug Alpha
monster_name/moltug_crystal_ultra;Crystug Ultra;Crystug Ultra;Crystug Ultra;Crystug Ultra;Crystug Ultra;Crystug Ultra;Crystug Ultra;究极水晶蜗牛;Crystug Ultra;Crystug Ultra
monster_name/crawlog;Crawlog;Crawlog;Crawlog;Crawlog;Crawlog;Crawlog;Crawlog;水晶爬行者;Crawlog;Crawlog
monster_name/crawlog_alpha;Crawlog Alpha;Crawlog Alpha;Crawlog Alpha;Crawlog Alpha;Crawlog Alpha;Crawlog Alpha;Crawlog Alpha;强者水晶爬行者;Crawlog Alpha;Crawlog Alpha
monster_name/crawlog_ultra;Crawlog Ultra;Crawlog Ultra;Crawlog Ultra;Crawlog Ultra;Crawlog Ultra;Crawlog Ultra;Crawlog Ultra;究极水晶爬行者;Crawlog Ultra;Crawlog Ultra
monster_name/gulgor;Gulgor;Gulgor;Gulgor;Gulgor;Gulgor;Gulgor;Gulgor;水晶鬣狗;Gulgor;Gulgor
monster_name/gulgor_alpha;Gulgor Alpha;Gulgor Alpha;Gulgor Alpha;Gulgor Alpha;Gulgor Alpha;Gulgor Alpha;Gulgor Alpha;强者水晶鬣狗;Gulgor Alpha;Gulgor Alpha
monster_name/gulgor_ultra;Gulgor Ultra;Gulgor Ultra;Gulgor Ultra;Gulgor Ultra;Gulgor Ultra;Gulgor Ultra;Gulgor Ultra;究极水晶鬣狗;Gulgor Ultra;Gulgor Ultra
monster_name/drillgor;Drillgor;Drillgor;Drillgor;Drillgor;Drillgor;Drillgor;Drillgor;钻地巨兽;Drillgor;Drillgor
monster_name/drillgor_alpha;Drillgor Alpha;Drillgor Alpha;Drillgor Alpha;Drillgor Alpha;Drillgor Alpha;Drillgor Alpha;Drillgor Alpha;强者钻地巨兽;Drillgor Alpha;Drillgor Alpha
monster_name/drillgor_ultra;Drillgor Ultra;Drillgor Ultra;Drillgor Ultra;Drillgor Ultra;Drillgor Ultra;Drillgor Ultra;Drillgor Ultra;究极钻地巨兽;Drillgor Ultra;Drillgor Ultra
monster_name/viremoth;Viremoth;Viremoth;Viremoth;Viremoth;Viremoth;Viremoth;Viremoth;雾魔;Viremoth;Viremoth
monster_name/viremoth_alpha;Viremoth Alpha;Viremoth Alpha;Viremoth Alpha;Viremoth Alpha;Viremoth Alpha;Viremoth Alpha;Viremoth Alpha;强者雾魔;Viremoth Alpha;Viremoth Alpha
monster_name/viremoth_ultra;Viremoth Ultra;Viremoth Ultra;Viremoth Ultra;Viremoth Ultra;Viremoth Ultra;Viremoth Ultra;Viremoth Ultra;究极雾魔;Viremoth Ultra;Viremoth Ultra
monster_name/gnerot_caverns;Cavernot;Cavernot;Cavernot;Cavernot;Cavernot;Cavernot;Cavernot;穴居者;Cavernot;Cavernot
monster_name/anoryxian_boss;Anoryx Worm;Anoryx;Anoryx;Anoryx;Anoryx;Anoryx;Anoryx;阿诺历克斯兽;Anoryx;Anoryx
monster_name/anoryxian_boss_alpha;Anoryx Worm;Anoryx;Anoryx;Anoryx;Anoryx;Anoryx;Anoryx;阿诺历克斯兽;Anoryx;Anoryx
monster_name/mudroner;Mudroner;Mudroner;Mudroner;Mudroner;Mudroner;Mudroner;Mudroner;Mudroner;Mudroner;Mudroner
monster_name/mudroner_alpha;Mudroner Alpha;Mudroner Alpha;Mudroner Alpha;Mudroner Alpha;Mudroner Alpha;Mudroner Alpha;Mudroner Alpha;Mudroner Alpha;Mudroner Alpha;Mudroner Alpha
monster_name/mudroner_ultra;Mudroner Ultra;Mudroner Ultra;Mudroner Ultra;Mudroner Ultra;Mudroner Ultra;Mudroner Ultra;Mudroner Ultra;Mudroner Ultra;Mudroner Ultra;Mudroner Ultra
monster_name/plutrodon;Plutrodon;Plutrodon;Plutrodon;Plutrodon;Plutrodon;Plutrodon;Plutrodon;Plutrodon;Plutrodon;Plutrodon
monster_name/plutrodon_alpha;Plutrodon Alpha;Plutrodon Alpha;Plutrodon Alpha;Plutrodon Alpha;Plutrodon Alpha;Plutrodon Alpha;Plutrodon Alpha;Plutrodon Alpha;Plutrodon Alpha;Plutrodon Alpha
monster_name/plutrodon_ultra;Plutrodon Ultra;Plutrodon Ultra;Plutrodon Ultra;Plutrodon Ultra;Plutrodon Ultra;Plutrodon Ultra;Plutrodon Ultra;Plutrodon Ultra;Plutrodon Ultra;Plutrodon Ultra
monster_name/fungor;Fungor;Fungor;Fungor;Fungor;Fungor;Fungor;Fungor;Fungor;Fungor;Fungor
monster_name/fungor_alpha;Fungor Alpha;Fungor Alpha;Fungor Alpha;Fungor Alpha;Fungor Alpha;Fungor Alpha;Fungor Alpha;Fungor Alpha;Fungor Alpha;Fungor Alpha
monster_name/fungor_ultra;Fungor Ultra;Fungor Ultra;Fungor Ultra;Fungor Ultra;Fungor Ultra;Fungor Ultra;Fungor Ultra;Fungor Ultra;Fungor Ultra;Fungor Ultra
monster_name/stickrid;Stickrid;Stickrid;Stickrid;Stickrid;Stickrid;Stickrid;Stickrid;Stickrid;Stickrid;Stickrid
monster_name/stickrid_alpha;Stickrid Alpha;Stickrid Alpha;Stickrid Alpha;Stickrid Alpha;Stickrid Alpha;Stickrid Alpha;Stickrid Alpha;Stickrid Alpha;Stickrid Alpha;Stickrid Alpha
monster_name/stickrid_ultra;Stickrid Ultra;Stickrid Ultra;Stickrid Ultra;Stickrid Ultra;Stickrid Ultra;Stickrid Ultra;Stickrid Ultra;Stickrid Ultra;Stickrid Ultra;Stickrid Ultra
monster_name/artigian;Artigian;Artigian;Artigian;Artigian;Artigian;Artigian;Artigian;Artigian;Artigian;Artigian
monster_name/artigian_alpha;Artigian Alpha;Artigian Alpha;Artigian Alpha;Artigian Alpha;Artigian Alpha;Artigian Alpha;Artigian Alpha;Artigian Alpha;Artigian Alpha;Artigian Alpha
monster_name/artigian_ultra;Artigian Ultra;Artigian Ultra;Artigian Ultra;Artigian Ultra;Artigian Ultra;Artigian Ultra;Artigian Ultra;Artigian Ultra;Artigian Ultra;Artigian Ultra
monster_name/invigor;Invigor;Invigor;Invigor;Invigor;Invigor;Invigor;Invigor;Invigor;Invigor;Invigor
monster_name/invigor_alpha;Invigor Alpha;Invigor Alpha;Invigor Alpha;Invigor Alpha;Invigor Alpha;Invigor Alpha;Invigor Alpha;Invigor Alpha;Invigor Alpha;Invigor Alpha
monster_name/invigor_ultra;Invigor Ultra;Invigor Ultra;Invigor Ultra;Invigor Ultra;Invigor Ultra;Invigor Ultra;Invigor Ultra;Invigor Ultra;Invigor Ultra;Invigor Ultra
monster_name/canceroth;Canceroth;Canceroth;Canceroth;Canceroth;Canceroth;Canceroth;Canceroth;Canceroth;Canceroth;Canceroth
monster_name/canceroth_alpha;Canceroth Alpha;Canceroth Alpha;Canceroth Alpha;Canceroth Alpha;Canceroth Alpha;Canceroth Alpha;Canceroth Alpha;Canceroth Alpha;Canceroth Alpha;Canceroth Alpha
monster_name/canceroth_ultra;Canceroth Ultra;Canceroth Ultra;Canceroth Ultra;Canceroth Ultra;Canceroth Ultra;Canceroth Ultra;Canceroth Ultra;Canceroth Ultra;Canceroth Ultra;Canceroth Ultra
monster_name/poogret;Poogret;Poogret;Poogret;Poogret;Poogret;Poogret;Poogret;Poogret;Poogret;Poogret
monster_name/poogret_alpha;Poogret Alpha;Poogret Alpha;Poogret Alpha;Poogret Alpha;Poogret Alpha;Poogret Alpha;Poogret Alpha;Poogret Alpha;Poogret Alpha;Poogret Alpha
monster_name/poogret_ultra;Poogret Ultra;Poogret Ultra;Poogret Ultra;Poogret Ultra;Poogret Ultra;Poogret Ultra;Poogret Ultra;Poogret Ultra;Poogret Ultra;Poogret Ultra
monster_name/darnot;Darnot;Darnot;Darnot;Darnot;Darnot;Darnot;Darnot;Darnot;Darnot;Darnot
prop_name/cactus_anemone_orange;Bulbus Anemone Luteus;Bulbus Anemone Luteus;Bulbus Anemone Luteus;Bulbus Anemone Luteus;Bulbus Anemone Luteus;Bulbus Anemone Luteus;Bulbus Anemone Luteus;Bulbus Anemone Luteus;Bulbus Anemone Luteus;Bulbus Anemone Luteus
prop_name/cactus_anemone_violet;Bulbus Anemone Rosea;Bulbus Anemone Rosea;Bulbus Anemone Rosea;Bulbus Anemone Rosea;Bulbus Anemone Rosea;Bulbus Anemone Rosea;Bulbus Anemone Rosea;Bulbus Anemone Rosea;Bulbus Anemone Rosea;Bulbus Anemone Rosea
prop_name/cactus_anemone_green;Bulbus Anemone Viridis;Bulbus Anemone Viridis;Bulbus Anemone Viridis;Bulbus Anemone Viridis;Bulbus Anemone Viridis;Bulbus Anemone Viridis;Bulbus Anemone Viridis;Bulbus Anemone Viridis;Bulbus Anemone Viridis;Bulbus Anemone Viridis
prop_name/mushroom_arachneum_pink;Fungus Arachneum Rosea;Fungus Arachneum Rosea;Fungus Arachneum Rosea;Fungus Arachneum Rosea;Fungus Arachneum Rosea;Fungus Arachneum Rosea;Fungus Arachneum Rosea;Fungus Arachneum Rosea;Fungus Arachneum Rosea;Fungus Arachneum Rosea
prop_name/mushroom_arachneum_orange;Fungus Arachneum Luteus;Fungus Arachneum Luteus;Fungus Arachneum Luteus;Fungus Arachneum Luteus;Fungus Arachneum Luteus;Fungus Arachneum Luteus;Fungus Arachneum Luteus;Fungus Arachneum Luteus;Fungus Arachneum Luteus;Fungus Arachneum Luteus
prop_name/mushroom_arachneum_green;Fungus Arachneum Viridis;Fungus Arachneum Viridis;Fungus Arachneum Viridis;Fungus Arachneum Viridis;Fungus Arachneum Viridis;Fungus Arachneum Viridis;Fungus Arachneum Viridis;Fungus Arachneum Viridis;Fungus Arachneum Viridis;Fungus Arachneum Viridis
prop_name/mushroom_bocoletus_brown;Fungus Bocoletus Brunus;Fungus Bocoletus Brunus;Fungus Bocoletus Brunus;Fungus Bocoletus Brunus;Fungus Bocoletus Brunus;Fungus Bocoletus Brunus;Fungus Bocoletus Brunus;Fungus Bocoletus Brunus;Fungus Bocoletus Brunus;Fungus Bocoletus Brunus
prop_name/mushroom_bocoletus_green;Fungus Bocoletus Viridis;Fungus Bocoletus Viridis;Fungus Bocoletus Viridis;Fungus Bocoletus Viridis;Fungus Bocoletus Viridis;Fungus Bocoletus Viridis;Fungus Bocoletus Viridis;Fungus Bocoletus Viridis;Fungus Bocoletus Viridis;Fungus Bocoletus Viridis
prop_name/mushroom_bocoletus_violet;Fungus Bocoletus Rosea;Fungus Bocoletus Rosea;Fungus Bocoletus Rosea;Fungus Bocoletus Rosea;Fungus Bocoletus Rosea;Fungus Bocoletus Rosea;Fungus Bocoletus Rosea;Fungus Bocoletus Rosea;Fungus Bocoletus Rosea;Fungus Bocoletus Rosea
prop_name/mushroom_corallium_gray;Fungus Corallium Cinerus;Fungus Corallium Cinerus;Fungus Corallium Cinerus;Fungus Corallium Cinerus;Fungus Corallium Cinerus;Fungus Corallium Cinerus;Fungus Corallium Cinerus;Fungus Corallium Cinerus;Fungus Corallium Cinerus;Fungus Corallium Cinerus
prop_name/mushroom_corallium_orange;Fungus Corallium Luteus;Fungus Corallium Luteus;Fungus Corallium Luteus;Fungus Corallium Luteus;Fungus Corallium Luteus;Fungus Corallium Luteus;Fungus Corallium Luteus;Fungus Corallium Luteus;Fungus Corallium Luteus;Fungus Corallium Luteus
prop_name/mushroom_corallium_pink;Fungus Corallium Rosea;Fungus Corallium Rosea;Fungus Corallium Rosea;Fungus Corallium Rosea;Fungus Corallium Rosea;Fungus Corallium Rosea;Fungus Corallium Rosea;Fungus Corallium Rosea;Fungus Corallium Rosea;Fungus Corallium Rosea
prop_name/mushroom_virsum_pink;Fungus Virsum Rosea;Fungus Virsum Rosea;Fungus Virsum Rosea;Fungus Virsum Rosea;Fungus Virsum Rosea;Fungus Virsum Rosea;Fungus Virsum Rosea;Fungus Virsum Rosea;Fungus Virsum Rosea;Fungus Virsum Rosea
prop_name/mushroom_virsum_orange;Fungus Virsum Luteus;Fungus Virsum Luteus;Fungus Virsum Luteus;Fungus Virsum Luteus;Fungus Virsum Luteus;Fungus Virsum Luteus;Fungus Virsum Luteus;Fungus Virsum Luteus;Fungus Virsum Luteus;Fungus Virsum Luteus
prop_name/mushroom_virsum_red;Fungus Virsum Rubidus;Fungus Virsum Rubidus;Fungus Virsum Rubidus;Fungus Virsum Rubidus;Fungus Virsum Rubidus;Fungus Virsum Rubidus;Fungus Virsum Rubidus;Fungus Virsum Rubidus;Fungus Virsum Rubidus;Fungus Virsum Rubidus
prop_name/tree_mallow_pink;Bratus Vegetus Rosea;Bratus Vegetus Rosea;Bratus Vegetus Rosea;Bratus Vegetus Rosea;Bratus Vegetus Rosea;Bratus Vegetus Rosea;Bratus Vegetus Rosea;Bratus Vegetus Rosea;Bratus Vegetus Rosea;Bratus Vegetus Rosea
prop_name/tree_mallow_orange;Bratus Vegetus Luteus;Bratus Vegetus Luteus;Bratus Vegetus Luteus;Bratus Vegetus Luteus;Bratus Vegetus Luteus;Bratus Vegetus Luteus;Bratus Vegetus Luteus;Bratus Vegetus Luteus;Bratus Vegetus Luteus;Bratus Vegetus Luteus
prop_name/tree_mallow_blue;Bratus Vegetus Corulus;Bratus Vegetus Corulus;Bratus Vegetus Corulus;Bratus Vegetus Corulus;Bratus Vegetus Corulus;Bratus Vegetus Corulus;Bratus Vegetus Corulus;Bratus Vegetus Corulus;Bratus Vegetus Corulus;Bratus Vegetus Corulus
prop_name/tree_tongue_orange;Bratus Ligurio Luteus;Bratus Ligurio Luteus;Bratus Ligurio Luteus;Bratus Ligurio Luteus;Bratus Ligurio Luteus;Bratus Ligurio Luteus;Bratus Ligurio Luteus;Bratus Ligurio Luteus;Bratus Ligurio Luteus;Bratus Ligurio Luteus
prop_name/tree_tongue_violet;Bratus Ligurio Rosea;Bratus Ligurio Rosea;Bratus Ligurio Rosea;Bratus Ligurio Rosea;Bratus Ligurio Rosea;Bratus Ligurio Rosea;Bratus Ligurio Rosea;Bratus Ligurio Rosea;Bratus Ligurio Rosea;Bratus Ligurio Rosea
prop_name/tree_tongue_green;Bratus Ligurio Viridis;Bratus Ligurio Viridis;Bratus Ligurio Viridis;Bratus Ligurio Viridis;Bratus Ligurio Viridis;Bratus Ligurio Viridis;Bratus Ligurio Viridis;Bratus Ligurio Viridis;Bratus Ligurio Viridis;Bratus Ligurio Viridis
prop_name/mushroom_flat_top_orange;Fungus Plana Luteus;Fungus Plana Luteus;Fungus Plana Luteus;Fungus Plana Luteus;Fungus Plana Luteus;Fungus Plana Luteus;Fungus Plana Luteus;橙平顶菌;Fungus Plana Luteus;Fungus Plana Luteus
prop_name/mushroom_flat_top_azure;Fungus Plana Cyanus;Fungus Plana Cyanus;Fungus Plana Cyanus;Fungus Plana Cyanus;Fungus Plana Cyanus;Fungus Plana Cyanus;Fungus Plana Cyanus;青平顶菌;Fungus Plana Cyanus;Fungus Plana Cyanus
prop_name/mushroom_flat_top_white;Fungus Plana Album;Fungus Plana Album;Fungus Plana Album;Fungus Plana Album;Fungus Plana Album;Fungus Plana Album;Fungus Plana Album;白平顶菌;Fungus Plana Album;Fungus Plana Album
prop_name/tree_wyginus_pink;Bratus Flectus Rosea;Bratus Flectus Rosea;Bratus Flectus Rosea;Bratus Flectus Rosea;Bratus Flectus Rosea;Bratus Flectus Rosea;Bratus Flectus Rosea;蔷薇硬化菌;Bratus Flectus Rosea;Bratus Flectus Rosea
prop_name/tree_wyginus_orange;Bratus Flectus Luteus;Bratus Flectus Luteus;Bratus Flectus Luteus;Bratus Flectus Luteus;Bratus Flectus Luteus;Bratus Flectus Luteus;Bratus Flectus Luteus;橙硬化菌;Bratus Flectus Luteus;Bratus Flectus Luteus
prop_name/tree_wyginus_blue;Bratus Flactus Corulus;Bratus Flactus Corulus;Bratus Flactus Corulus;Bratus Flactus Corulus;Bratus Flactus Corulus;Bratus Flactus Corulus;Bratus Flactus Corulus;蓝硬化菌;Bratus Flactus Corulus;Bratus Flactus Corulus
prop_name/crystal_edgy_orange;Vitreus Silex Luteus;Vitreus Silex Luteus;Vitreus Silex Luteus;Vitreus Silex Luteus;Vitreus Silex Luteus;Vitreus Silex Luteus;Vitreus Silex Luteus;橙硅石水晶;Vitreus Silex Luteus;Vitreus Silex Luteus
prop_name/crystal_edgy_fiery;Vitreus Silex Igneus;Vitreus Silex Igneus;Vitreus Silex Igneus;Vitreus Silex Igneus;Vitreus Silex Igneus;Vitreus Silex Igneus;Vitreus Silex Igneus;熔岩硅石水晶;Vitreus Silex Igneus;Vitreus Silex Igneus
prop_name/crystal_edgy_blue;Vitreus Silex Corulus;Vitreus Silex Corulus;Vitreus Silex Corulus;Vitreus Silex Corulus;Vitreus Silex Corulus;Vitreus Silex Corulus;Vitreus Silex Corulus;蓝硅石水晶;Vitreus Silex Corulus;Vitreus Silex Corulus
prop_name/cactus_vibro_blue;Bulbus Tremor Corulus;Bulbus Tremor Corulus;Bulbus Tremor Corulus;Bulbus Tremor Corulus;Bulbus Tremor Corulus;Bulbus Tremor Corulus;Bulbus Tremor Corulus;蓝水晶仙人掌;Bulbus Tremor Corulus;Bulbus Tremor Corulus
prop_name/cactus_vibro_orange;Bulbus Tremor Luteus;Bulbus Tremor Luteus;Bulbus Tremor Luteus;Bulbus Tremor Luteus;Bulbus Tremor Luteus;Bulbus Tremor Luteus;Bulbus Tremor Luteus;橙水晶仙人掌;Bulbus Tremor Luteus;Bulbus Tremor Luteus
prop_name/cactus_vibro_gold;Bulbus Tremor Aureus;Bulbus Tremor Aureus;Bulbus Tremor Aureus;Bulbus Tremor Aureus;Bulbus Tremor Aureus;Bulbus Tremor Aureus;Bulbus Tremor Aureus;金水晶仙人掌;Bulbus Tremor Aureus;Bulbus Tremor Aureus
prop_name/mushroom_exploding_orange;Fungus Displodo Luteus;Fungus Displodo Luteus;Fungus Displodo Luteus;Fungus Displodo Luteus;Fungus Displodo Luteus;Fungus Displodo Luteus;Fungus Displodo Luteus;橙爆炸菌;Fungus Displodo Luteus;Fungus Displodo Luteus
prop_name/mushroom_exploding_blue;Fungus Displodo Corulus;Fungus Displodo Corulus;Fungus Displodo Corulus;Fungus Displodo Corulus;Fungus Displodo Corulus;Fungus Displodo Corulus;Fungus Displodo Corulus;橙爆炸菌;Fungus Displodo Corulus;Fungus Displodo Corulus
prop_name/mushroom_exploding_white;Fungus Displodo Album;Fungus Displodo Album;Fungus Displodo Album;Fungus Displodo Album;Fungus Displodo Album;Fungus Displodo Album;Fungus Displodo Album;白爆炸菌;Fungus Displodo Album;Fungus Displodo Album
prop_name/mushroom_mycetoza_orange;Fungus Mycetoza Luteus;Fungus Mycetoza Luteus;Fungus Mycetoza Luteus;Fungus Mycetoza Luteus;Fungus Mycetoza Luteus;Fungus Mycetoza Luteus;Fungus Mycetoza Luteus;橙灵走菌;Fungus Mycetoza Luteus;Fungus Mycetoza Luteus
prop_name/mushroom_mycetoza_blue;Fungus Mycetoza Corulus;Fungus Mycetoza Corulus;Fungus Mycetoza Corulus;Fungus Mycetoza Corulus;Fungus Mycetoza Corulus;Fungus Mycetoza Corulus;Fungus Mycetoza Corulus;蓝灵走菌;Fungus Mycetoza Corulus;Fungus Mycetoza Corulus
prop_name/mushroom_mycetoza_white;Fungus Mycetoza Album;Fungus Mycetoza Album;Fungus Mycetoza Album;Fungus Mycetoza Album;Fungus Mycetoza Album;Fungus Mycetoza Album;Fungus Mycetoza Album;白灵走菌;Fungus Mycetoza Album;Fungus Mycetoza Album
prop_name/bush_cibarium_blue;Florium Cibarium Corulus;Florium Cibarium Corulus;Florium Cibarium Corulus;Florium Cibarium Corulus;Florium Cibarium Corulus;Florium Cibarium Corulus;Florium Cibarium Corulus;蓝花光丝;Florium Cibarium Corulus;Florium Cibarium Corulus
prop_name/bush_cibarium_orange;Florium Cibarium Luteus;Florium Cibarium Luteus;Florium Cibarium Luteus;Florium Cibarium Luteus;Florium Cibarium Luteus;Florium Cibarium Luteus;Florium Cibarium Luteus;橙花光丝;Florium Cibarium Luteus;Florium Cibarium Luteus
prop_name/bush_cibarium_golden;Florium Cibarium Aureus;Florium Cibarium Aureus;Florium Cibarium Aureus;Florium Cibarium Aureus;Florium Cibarium Aureus;Florium Cibarium Aureus;Florium Cibarium Aureus;金花光丝;Florium Cibarium Aureus;Florium Cibarium Aureus
prop_name/bush_metallic_flowers;Florium Metallicus Floreo;Florium Metallicus Floreo;Florium Metallicus Floreo;Florium Metallicus Floreo;Florium Metallicus Floreo;Florium Metallicus Floreo;Florium Metallicus Floreo;金银花;Florium Metallicus Floreo;Florium Metallicus Floreo
prop_name/cactus_thorn_red;Bulbus Aculeus Rubidus;Bulbus Aculeus Rubidus;Bulbus Aculeus Rubidus;Bulbus Aculeus Rubidus;Bulbus Aculeus Rubidus;Bulbus Aculeus Rubidus;Bulbus Aculeus Rubidus;熔岩晶体刺蔓;Bulbus Aculeus Rubidus;Bulbus Aculeus Rubidus
prop_name/cactus_thorn_blue;Bulbus Aculeus Corulus;Bulbus Aculeus Corulus;Bulbus Aculeus Corulus;Bulbus Aculeus Corulus;Bulbus Aculeus Corulus;Bulbus Aculeus Corulus;Bulbus Aculeus Corulus;熔岩晶体刺蔓;Bulbus Aculeus Corulus;Bulbus Aculeus Corulus
prop_name/cactus_thorn_pink;Bulbus Aculeus Rosea;Bulbus Aculeus Rosea;Bulbus Aculeus Rosea;Bulbus Aculeus Rosea;Bulbus Aculeus Rosea;Bulbus Aculeus Rosea;Bulbus Aculeus Rosea;熔岩晶体刺蔓;Bulbus Aculeus Rosea;Bulbus Aculeus Rosea
prop_name/crystal_metallic_red;Vitreus Metallicus Rubidus;Vitreus Metallicus Rubidus;Vitreus Metallicus Rubidus;Vitreus Metallicus Rubidus;Vitreus Metallicus Rubidus;Vitreus Metallicus Rubidus;Vitreus Metallicus Rubidus;金属红黑晶体;Vitreus Metallicus Rubidus;Vitreus Metallicus Rubidus
prop_name/crystal_metallic_purple;Vitreus Metallicus Purpura;Vitreus Metallicus Purpura;Vitreus Metallicus Purpura;Vitreus Metallicus Purpura;Vitreus Metallicus Purpura;Vitreus Metallicus Purpura;Vitreus Metallicus Purpura;金属红黑晶体;Vitreus Metallicus Purpura;Vitreus Metallicus Purpura
prop_name/crystal_metallic_blue;Vitreus Metallicus Corulus;Vitreus Metallicus Corulus;Vitreus Metallicus Corulus;Vitreus Metallicus Corulus;Vitreus Metallicus Corulus;Vitreus Metallicus Corulus;Vitreus Metallicus Corulus;金属红黑晶体;Vitreus Metallicus Corulus;Vitreus Metallicus Corulus
prop_name/grass_metallic_spiky;Herba Metallicus Spica;Herba Metallicus Spica;Herba Metallicus Spica;Herba Metallicus Spica;Herba Metallicus Spica;Herba Metallicus Spica;Herba Metallicus Spica;角宿剑草;Herba Metallicus Spica;Herba Metallicus Spica
prop_name/mushroom_metallic_gray;Fungus Metallicus Cinerus;Fungus Metallicus Cinerus;Fungus Metallicus Cinerus;Fungus Metallicus Cinerus;Fungus Metallicus Cinerus;Fungus Metallicus Cinerus;Fungus Metallicus Cinerus;铁锈菌;Fungus Metallicus Cinerus;Fungus Metallicus Cinerus
prop_name/mushroom_metallic_blue;Fungus Metallicus Corulus;Fungus Metallicus Corulus;Fungus Metallicus Corulus;Fungus Metallicus Corulus;Fungus Metallicus Corulus;Fungus Metallicus Corulus;Fungus Metallicus Corulus;铁锈菌;Fungus Metallicus Corulus;Fungus Metallicus Corulus
prop_name/mushroom_metallic_red;Fungus Metallicus Rubidus;Fungus Metallicus Rubidus;Fungus Metallicus Rubidus;Fungus Metallicus Rubidus;Fungus Metallicus Rubidus;Fungus Metallicus Rubidus;Fungus Metallicus Rubidus;铁锈菌;Fungus Metallicus Rubidus;Fungus Metallicus Rubidus
prop_name/mushroom_stump_orange;Fungus Truncus Luteus;Fungus Truncus Luteus;Fungus Truncus Luteus;Fungus Truncus Luteus;Fungus Truncus Luteus;Fungus Truncus Luteus;Fungus Truncus Luteus;橙心冠菌;Fungus Truncus Luteus;Fungus Truncus Luteus
prop_name/mushroom_stump_red;Fungus Truncus Rubidus;Fungus Truncus Rubidus;Fungus Truncus Rubidus;Fungus Truncus Rubidus;Fungus Truncus Rubidus;Fungus Truncus Rubidus;Fungus Truncus Rubidus;橙心冠菌;Fungus Truncus Rubidus;Fungus Truncus Rubidus
prop_name/mushroom_stump_golden;Fungus Truncus Aureus;Fungus Truncus Aureus;Fungus Truncus Aureus;Fungus Truncus Aureus;Fungus Truncus Aureus;Fungus Truncus Aureus;Fungus Truncus Aureus;橙心冠菌;Fungus Truncus Aureus;Fungus Truncus Aureus
prop_name/bush_ray_flower;Florium Viridis;Florium Viridis;Florium Viridis;Florium Viridis;Florium Viridis;Florium Viridis;Florium Viridis;毒球花;Florium Viridis;Florium Viridis
prop_name/cactus_fuzzball_red;Bulbus Spina Rubidus;Bulbus Spina Rubidus;Bulbus Spina Rubidus;Bulbus Spina Rubidus;Bulbus Spina Rubidus;Bulbus Spina Rubidus;Bulbus Spina Rubidus;花苞蔓;Bulbus Spina Rubidus;Bulbus Spina Rubidus
prop_name/cactus_fuzzball_violet;Bulbus Spina Rosea;Bulbus Spina Rosea;Bulbus Spina Rosea;Bulbus Spina Rosea;Bulbus Spina Rosea;Bulbus Spina Rosea;Bulbus Spina Rosea;蔷薇花苞蔓;Bulbus Spina Rosea;Bulbus Spina Rosea
prop_name/cactus_fuzzball_green;Bulbus Spina Viridis;Bulbus Spina Viridis;Bulbus Spina Viridis;Bulbus Spina Viridis;Bulbus Spina Viridis;Bulbus Spina Viridis;Bulbus Spina Viridis;绿花苞蔓;Bulbus Spina Viridis;Bulbus Spina Viridis
prop_name/cactus_pear_pink;Bulbus Pirum Rosea;Bulbus Pirum Rosea;Bulbus Pirum Rosea;Bulbus Pirum Rosea;Bulbus Pirum Rosea;Bulbus Pirum Rosea;Bulbus Pirum Rosea;蔷薇仙人掌;Bulbus Pirum Rosea;Bulbus Pirum Rosea
