;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
DIALOG/story/dlc_3/mech_forest_stage_1_morphium_02;I do not understand what you are talking about.;Nie rozumiem, o czym mówisz.;Не понимаю, о чем ты.;Je ne vois pas de quoi tu parles.;Ich weiß nicht, wovon du redest.;No entiendo de qué hablas.;Não sei do que você está falando.;我不明白你在说什么。;一体何のことを言っているのか分からないのだが。;무슨 말씀인지 잘 모르겠습니다.
DIALOG/story/dlc_3/ashley_forest_stage_1_morphium_04;I just heard you speaking with that X-Morph voice.;Właśnie usłyszałem, jak mówisz głosem X-Morpha.;Ты только что говорил голосом Икс-морфа.;Je viens de t’entendre parler avec une voix de X-Morph.;Ich habe eben gehört, wie du mit dieser X-Morph-Stimme gesprochen hast.;Te acabo de oír hablar con voz de X-Morph.;Acabei de ouvir você falando com aquela voz de X-Morph.;我刚才听到你用X-变体的声音说话。;今、モルフXの声で喋ってたでしょ。;방금 너 X-모프 목소리로 말했어.
DIALOG/story/dlc_3/mech_forest_stage_1_morphium_03;Don't worry, Ashley. That was just some hallucination.;Nie martw się, Ashley. To była tylko halucynacja.;Не беспокойся, Эшли. Это просто галлюцинация.;Ne t’inquiète pas, Ashley. Ce n’était qu’une hallucination.;Keine Sorge, Ashley. Das war bloß eine Halluzination.;No te preocupes, Ashley. Solo ha sido una alucinación.;Não se preocupe, Ashley. Foi apenas uma alucinação.;别担心，阿雪莉。那只是幻觉。;気にするな、アシュリー。今のはただの幻覚だ。;걱정 마세요, 애슐리. 그냥 환각을 좀 봤을 뿐이에요.
DIALOG/story/dlc_3/ashley_forest_stage_1_ending_01;Ok, we're compressing enough Resin to start infusing it into the Great Mushroom Tree. We can jump back to the Fungal Swamp Outpost.;W porządku, skompresowaliśmy wystarczającą ilość żywicy, aby rozpocząć wprowadzanie jej do Wielkiego Grzybowego Drzewa. Możemy wrócić do posterunku na Grzybowych Bagnach.;Так, мы собрали достаточно смолы для Великого древа. Можем телепортироваться на аванпост грибной трясины.;Très bien, on a compressé suffisamment de résine pour commencer à l’infuser dans le grand arbre champignon. Nous pouvons retourner à l’avant-poste du Marais fongique en saut dimensionnel.;Gut, wir komprimieren genug Harz, um nun den großen Pilzbaum damit anzufüllen. Wir können zurück zum Außenposten am Pilzsumpf zurückspringen.;Vale, estamos comprimiendo suficiente resina para empezar a impregnar el Gran árbol seta. Podemos saltar de vuelta al puesto remoto de la Ciénaga fúngica.;OK, estamos descomprimindo resina suficiente para iniciar a infusão com a Grande Árvore Miconídea. Podemos saltar de volta para o posto avançado do Pântano Fúngico.;好的，我们已经压缩了足够的树脂，可以开始向大蘑菇树注入了。我们可以跳回真菌沼泽前哨站。;さてと、これでキノコ大樹に流し込めるだけの樹脂を圧縮できたはず。そろそろ「真菌の沼」の前哨基地までジャンプで戻りましょうか。;자, 수지를 충분히 압축해 거대한 버섯 나무에 주입하기 시작했어. 균류 늪지 전초기지로 점프해서 돌아가도 되겠다.
DIALOG/story/dlc_3/mech_forest_stage_1_side_mission_01;Wait a second, Ashley. I am picking up some strange readings in the southwestern part of this area. That could be worth investigating.;Chwileczkę, Ashley. Rejestruję dziwne sygnały w południowo-zachodniej części tego obszaru. Może warto to zbadać.;Секунду, Эшли… Я фиксирую какие-то странные сигнатуры к юго-западу отсюда. Возможно, стоит проверить?;Attends un peu, Ashley. Je détecte des résultats étranges au sud-ouest de la zone. Cela mériterait peut-être de s’y intéresser.;Warte einen Moment, Ashley. Ich erfasse seltsame Messwerte im südwestlichen Teil dieses Gebiets. Es könnte einen Blick wert sein.;Espera un momento, Ashley. Detecto unas lecturas extrañas al suroeste de esta zona. Quizá deberíamos investigar.;Espere um segundo, Ashley. Estou captando leituras estranhas na parte sudoeste desta área. Pode valer a pena investigar isso.;等一下，阿雪莉。我在这个区域的西南部探测到一些奇怪的信号。这可能值得一探。;待ってくれ、アシュリー。このエリアの南西側で奇妙な反応があった。調査した方がいいかもしれない。;잠깐만요, 애슐리. 이 지역 남서쪽에서 이상한 수치가 감지되고 있습니다. 조사해 볼 가치가 있겠습니다.
DIALOG/story/dlc_3/ashley_forest_stage_1_side_mission_01;What is so strange about these readings?;Co jest takiego dziwnego w tych odczytach?;А что в них такого странного?;Qu’y a-t-il de si étrange à propos de ces résultats.;Was ist so seltsam an den Messwerten?;¿Por qué son tan extrañas?;O que tem de tão estranho sobre essas leituras?;这些信号有什么奇怪的地方？;なぜ奇妙なの？;그 수치가 뭐가 이상한데?
DIALOG/story/dlc_3/mech_forest_stage_1_side_mission_02;It is a higher-than-usual concentration of biomass.;Jest to wyższa niż zwykle ilość biomasy.;Необычайно высокая плотность биомассы.;La condensation de la biomasse est plus forte que la moyenne.;Es ist eine ungewöhnlich hohe Konzentration von Biomasse.;Hay una condensación de biomasa superior a lo habitual.;É uma condensação maior do que o normal de biomassa.;生物质的凝结程度比平常高。;通常よりもバイオマスの密度が高い。;바이오매스 응축량이 평균보다 높습니다.
DIALOG/story/dlc_3/ashley_forest_stage_1_side_mission_02;Is it moving?;Czy to się rusza?;Они движутся?;Est-ce que ça se déplace ?;Bewegt sie sich?;¿Se mueve?;Está se movendo?;它在移动吗？;動きはある？;움직이고 있어?
DIALOG/story/dlc_3/mech_forest_stage_1_side_mission_03;Yes, some of it is moving. We do not have to go there if you do not want to. Maybe it is just a swarm of hostile creatures that will come here when we are gone and wreck all of our carefully placed pipelines.;Tak, część z niej jest ruchoma. Nie musimy tam iść, jeśli nie chcesz. Może to tylko stado wrogich stworzeń, które przybędą tu, gdy nas już nie będzie i zniszczą wszystkie nasze starannie ułożone rurociągi.;Да, некоторые движутся. Конечно, если хочешь, можем их проигнорировать. Может, это всего лишь стая агрессивных существ, которые здесь все разнесут, когда мы улетим.;Oui, je détecte du mouvement. On n’est pas obligés d’y aller si tu ne veux pas. Peut-être qu’il s’agit juste d’un essaim de créatures hostiles qui viendra ici pour détruire toutes nos installations de pipelines une fois que nous seront partis.;Ja, ein Teil davon bewegt sich. Wir müssen dort nicht hin, wenn du nicht willst. Vielleicht ist es bloß ein Schwarm aggressiver Kreaturen, der in unserer Abwesenheit hierher kommt und alle unsere sorgfältig gelegten Pipelines zerstört.;Sí, hay partes que se mueven. No tenemos por qué ir si no quieres. Quizá solo sea un enjambre de criaturas hostiles que vendrá aquí cuando nos vayamos y destrozará las tuberías que hemos colocado con tanto esmero.;Sim, parte dela está se movendo. Não precisamos ir lá se você não quiser. Talvez seja só um enxame de criaturas hostis que virá para cá na nossa ausência e estragará todas as nossas tubulações cuidadosamente posicionadas.;是的，有一部分在移动。如果你不想去，我们可以不去。也许只是一群敌对生物，等我们走后会来这里，破坏我们精心安置的管道。;一部は動いている。もっとも、君がイヤなら向かわなくてもいい。たとえ、あれが敵性クリーチャーの群れで、我々が居なくなった後にせっかく設置したパイプラインをことごとく破壊されることになってもな。;네, 일부는 움직이고 있습니다. 내키지 않으면 굳이 갈 필요는 없겠죠. 기껏 설치한 파이프라인을 우리가 사라지면 전부 부숴버릴 적 생명체 무리일 수도 있겠지만요.
DIALOG/story/dlc_3/ashley_forest_stage_1_side_mission_03;When did you learn to be sarcastic?;Kiedy nauczyłeś się sarkazmu?;Ты когда стал мастером сарказма?;Quand est-ce que tu as appris le sarcasme ?;Wann hast du Sarkasmus gelernt?;¿Cuándo has aprendido a ser sarcástico?;Quando você aprendeu a ser sarcástico?;你是什么时候学会讽刺的？;あなた、いつから皮肉を言うようになったの？;비꼬는 법은 언제 배운 거야?
DIALOG/story/dlc_3/mech_forest_stage_1_side_mission_04;I was enlightened by the smell of fermented Garlimonium. Thank you for that learning experience, Ashley. I will be forever grateful.;Zostałem oświecony przez zapach sfermentowanego Garlimonium. Dziękuję za to doświadczenie, Ashley. Będę ci dozgonnie wdzięczny.;Меня вдохновил аромат чесночника. Большое спасибо тебе за эту познавательную вылазку, Эшли. Я буду вечно благодарен.;L’odeur de l’ailmonium fermenté m’a illuminé l’esprit. Merci pour cette expérience enrichissante, Ashley. Je t’en serai toujours reconnaissant.;Der Geruch des fermentierten Knobstrauchs hat mich erleuchtet. Danke für diese Erfahrung, Ashley. Ich bin dir auf ewig dankbar.;Me ha iluminado el olor del ajimonio fermentado. Gracias por la experiencia de aprendizaje, Ashley. Te estaré eternamente agradecido.;Eu fui iluminado pelo aroma de Alhomônia fermentada. Obrigado por essa experiência edificante, Ashley. Serei eternamente grato por isso.;是闻到发酵的大蒜莫尼的味道让我开窍了。感谢你给我的这次学习经历，阿雪莉。我将永远感激你。;発酵ガーリモニウムのニオイで悟りを開いたんだ。ありがとう、アシュリー。学習機会をくれたこと、私は決して忘れないぞ。絶対にな。;발효된 갈리모늄 냄새를 맡으며 깨달음을 얻었습니다. 배움의 경험을 주셔서 감사합니다, 애슐리. 영원히 감사하는 마음을 갖겠습니다.
